ProjectID,Comments
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    0.2 with profile hiding and template functions
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    fixed some typos
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    initial release
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    Fixed two bugs regarding replacement messages
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    initial release
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    polldaddy-for-bbpress: tag 1.0.5
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    polldaddy-for-bbpress: tag version 1.0.3
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    polldaddy-for-bbpress: tag version 1.0.4
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    post-count-titles-for-bbpress: Check that the titles are actually there before transforming them. Tag version 1.0.2
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    post-count-titles-for-bbpress: Initial commit and tag of version 1.0
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,"    post-count-titles-for-bbpress: Made PHP4 compatible, tagged version 1.0.1"
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    post-count-titles-for-bbpress: Initial commit and tag of version 1.0
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    Initial release
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    Fixed a typo on the readme.txt file
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    Initial release
11339082,    polldaddy-for-bbpress: tag version 1.0.2
11339082,    polldaddy-for-bbpress: tag version 1.0.1
11339082,    polldaddy-for-bbpress: tag version 1.0
11339082,    polldaddy-for-bbpress: initial commit of version 1.0 to trunk
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,    sphere-related-content-for-bbpress: Initial commit and tag of version 0.1
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
11339082,    ldap-authentication: tagged version 1.0
11339082,    ldap-authentication: Initial import
11339082,"    sphere-related-content-for-bbpress: When the scope is set to first, only show the Sphere link on the first page. Tagged version 0.2"
11339082,    http-authentication-for-bbpress: Tagged version 0.1.1
11339082,    http-authentication-for-bbpress: Initial import
11339082,    ldap-authentication: tagged version 1.0.1
